Orthogroup	Felis_catus	Puma_concolor
OG0015342	XP_023102777.1	XP_025775990.1
OG0015343	XP_023102781.1	XP_025779028.1
OG0015344	XP_023102786.1	XP_025778866.1
OG0015345	XP_023102792.1	XP_025771647.1
OG0015346	XP_023102796.1	XP_025778989.1
OG0015347	XP_023102799.1	XP_025778870.1
OG0015348	XP_023102803.1	XP_025772456.1
OG0015349	XP_023102806.1	XP_025778856.1
OG0015350	XP_023102815.1	XP_025778905.1
OG0015351	XP_023102822.1	XP_025772513.1
OG0015352	XP_023102834.1	XP_025779018.1
OG0015353	XP_023102835.1	XP_025778956.1
OG0015354	XP_023102836.1	XP_025778949.1
OG0015355	XP_023102840.1	XP_025778926.1
OG0015356	XP_023102842.1	XP_025779067.1
OG0015357	XP_023102847.1	XP_025779182.1
OG0015358	XP_023102848.1	XP_025775779.1
OG0015359	XP_023102849.1	XP_025772425.1
OG0015360	XP_023102850.1	XP_025772439.1
OG0015361	XP_023102885.1	XP_025775460.1
OG0015362	XP_023102888.1	XP_025771654.1
OG0015363	XP_023102889.1	XP_025775900.1
OG0015364	XP_023102890.1	XP_025779121.1
OG0015365	XP_023102891.1	XP_025772713.1
OG0015366	XP_023102894.1	XP_025775743.1
OG0015367	XP_023102908.1	XP_025779073.1
OG0015368	XP_023102912.1	XP_025771655.1
OG0015369	XP_023102916.1	XP_025776253.1
OG0015370	XP_023102922.1	XP_025772446.1
OG0015371	XP_023102928.1	XP_025772665.1
OG0015372	XP_023102930.1	XP_025777621.1
OG0015373	XP_023102931.1	XP_025772360.1
OG0015374	XP_023102937.1	XP_025770914.1
OG0015375	XP_023102938.1	XP_025770950.1
OG0015376	XP_023102942.1	XP_025779871.1
OG0015377	XP_023102971.1	XP_025776798.1
OG0015378	XP_023102983.1	XP_025777062.1
OG0015379	XP_023102984.1	XP_025783602.1
OG0015380	XP_023102985.1	XP_025782087.1
OG0015381	XP_023102998.1	XP_025771070.1
OG0015382	XP_023103010.1	XP_025777069.1
OG0015383	XP_023103029.1	XP_025776802.1
OG0015384	XP_023103030.1	XP_025782097.1
OG0015385	XP_023103044.1	XP_025770947.1
OG0015386	XP_023103073.1	XP_025777061.1
OG0015387	XP_023103081.1	XP_025777066.1
OG0015388	XP_023103088.1	XP_025770942.1
OG0015389	XP_023103100.1	XP_025776974.1
OG0015390	XP_023103111.1	XP_025783569.1
OG0015391	XP_023103112.1	XP_025783632.1
OG0015392	XP_023103122.1	XP_025776754.1
OG0015393	XP_023103130.1	XP_025776739.1
OG0015394	XP_023103139.1	XP_025770946.1
OG0015395	XP_023103144.1	XP_025776842.1
OG0015396	XP_023103147.1	XP_025770984.1
OG0015397	XP_023103158.1	XP_025771665.1
OG0015398	XP_023103161.1	XP_025770967.1
OG0015399	XP_023103162.1	XP_025770968.1
OG0015400	XP_023103176.1	XP_025772018.1
OG0015401	XP_023103185.1	XP_025782085.1
OG0015402	XP_023103194.1	XP_025782109.1
OG0015403	XP_023103199.1	XP_025782118.1
OG0015404	XP_023103211.1	XP_025776800.1
OG0015405	XP_023103215.1	XP_025776995.1
OG0015406	XP_023103218.1	XP_025782083.1
OG0015407	XP_023103219.1	XP_025777063.1
OG0015408	XP_023103223.1	XP_025776790.1
OG0015409	XP_023103224.1	XP_025776796.1
OG0015410	XP_023103226.1	XP_025776820.1
OG0015411	XP_023103227.1	XP_025776832.1
OG0015412	XP_023103230.1	XP_025783586.1
OG0015413	XP_023103234.1	XP_025770912.1
OG0015414	XP_023103235.1	XP_025770917.1
OG0015415	XP_023103236.1	XP_025770921.1
OG0015416	XP_023103237.1	XP_025770929.1
OG0015417	XP_023103240.1	XP_025770933.1
OG0015418	XP_023103245.1	XP_025770982.1
OG0015419	XP_023103250.1	XP_025783581.1
OG0015420	XP_023103253.1	XP_025777001.1
OG0015421	XP_023103255.1	XP_025770970.1
OG0015422	XP_023103258.1	XP_025783648.1
OG0015423	XP_023103263.1	XP_025782027.1
OG0015424	XP_023103270.1	XP_025782038.1
OG0015425	XP_023103271.1	XP_025770940.1
OG0015426	XP_023103288.1	XP_025776847.1
OG0015427	XP_023103293.1	XP_025772031.1
OG0015428	XP_023103294.1	XP_025777058.1
OG0015429	XP_023103295.1	XP_025779868.1
OG0015430	XP_023103312.1	XP_025781982.1
OG0015431	XP_023103322.1	XP_025783572.1
OG0015432	XP_023103328.1	XP_025771041.1
OG0015433	XP_023103359.1	XP_025770952.1
OG0015434	XP_023103361.1	XP_025770953.1
OG0015435	XP_023103364.1	XP_025783598.1
OG0015436	XP_023103367.1	XP_025776753.1
OG0015437	XP_023103368.1	XP_025782114.1
OG0015438	XP_023103373.1	XP_025781974.1
OG0015439	XP_023103375.1	XP_025770898.1
OG0015440	XP_023103378.1	XP_025771008.1
OG0015441	XP_023103397.1	XP_025782026.1
OG0015442	XP_023103422.1	XP_025776840.1
OG0015443	XP_023103423.1	XP_025776841.1
OG0015444	XP_023103425.1	XP_025783645.1
OG0015445	XP_023103426.1	XP_025783646.1
OG0015446	XP_023103427.1	XP_025770923.1
OG0015447	XP_023103428.1	XP_025776951.1
OG0015448	XP_023103429.1	XP_025776947.1
OG0015449	XP_023103430.1	XP_025776803.1
OG0015450	XP_023103444.1	XP_025771677.1
OG0015451	XP_023103453.1	XP_025776734.1
OG0015452	XP_023103462.1	XP_025771009.1
OG0015453	XP_023103504.1	XP_025771053.1
OG0015454	XP_023103535.1	XP_025771062.1
OG0015455	XP_023103537.1	XP_025776856.1
OG0015456	XP_023103540.1	XP_025776794.1
OG0015457	XP_023103551.1	XP_025776905.1
OG0015458	XP_023103560.1	XP_025776950.1
OG0015459	XP_023103565.1	XP_025776879.1
OG0015460	XP_023103566.1	XP_025776918.1
OG0015461	XP_023103568.1	XP_025776829.1
OG0015462	XP_023103584.1	XP_025771897.1
OG0015463	XP_023103587.1	XP_025771899.1
OG0015464	XP_023103589.1	XP_025776826.1
OG0015465	XP_023103592.1	XP_025771006.1
OG0015466	XP_023103595.1	XP_025772167.1
OG0015467	XP_023103597.1	XP_025771011.1
OG0015468	XP_023103598.1	XP_025771682.1
OG0015469	XP_023103610.1	XP_025776920.1
OG0015470	XP_023103639.1	XP_025782068.1
OG0015471	XP_023103646.1	XP_025782030.1
OG0015472	XP_023103651.1	XP_025782018.1
OG0015473	XP_023103656.1	XP_025771686.1
OG0015474	XP_023103667.1	XP_025782056.1
OG0015475	XP_023103670.1	XP_025772327.1
OG0015476	XP_023103673.1	XP_025771935.1
OG0015477	XP_023103683.1	XP_025781990.1
OG0015478	XP_023103693.1	XP_025782034.1
OG0015479	XP_023103696.1	XP_025776807.1
OG0015480	XP_023103713.1	XP_025771945.1
OG0015481	XP_023103723.1	XP_025782116.1
OG0015482	XP_023103724.1	XP_025783587.1
OG0015483	XP_023103726.1	XP_025782013.1
OG0015484	XP_023103731.1	XP_025776864.1
OG0015485	XP_023103739.1	XP_025783583.1
OG0015486	XP_023103742.1	XP_025770900.1
OG0015487	XP_023103746.1	XP_025770955.1
OG0015488	XP_023103749.1	XP_025777073.1
OG0015489	XP_023103752.1	XP_025782022.1
OG0015490	XP_023103760.1	XP_025781978.1
OG0015491	XP_023103764.1	XP_025776887.1
OG0015492	XP_023103766.1	XP_025782075.1
OG0015493	XP_023103767.1	XP_025782069.1
OG0015494	XP_023103770.1	XP_025772324.1
OG0015495	XP_023103781.1	XP_025776736.1
OG0015496	XP_023103793.1	XP_025771054.1
OG0015497	XP_023103794.1	XP_025776981.1
OG0015498	XP_023103797.1	XP_025770926.1
OG0015499	XP_023103798.1	XP_025776948.1
OG0015500	XP_023103805.1	XP_025771692.1
OG0015501	XP_023103818.1	XP_025782086.1
OG0015502	XP_023103835.1	XP_025776780.1
OG0015503	XP_023103836.1	XP_025777020.1
OG0015504	XP_023103859.1	XP_025772390.1
OG0015505	XP_023103872.1	XP_025783603.1
OG0015506	XP_023103874.1	XP_025782036.1
OG0015507	XP_023103883.1	XP_025777082.1
OG0015508	XP_023103886.1	XP_025772388.1
OG0015509	XP_023103898.1	XP_025778598.1
OG0015510	XP_023103911.1	XP_025778622.1
OG0015511	XP_023103924.1	XP_025778270.1
OG0015512	XP_023103925.1	XP_025778727.1
OG0015513	XP_023103926.1	XP_025771975.1
OG0015514	XP_023103957.1	XP_025771703.1
OG0015515	XP_023103968.1	XP_025778302.1
OG0015516	XP_023103984.1	XP_025778610.1
OG0015517	XP_023103986.1	XP_025778435.1
OG0015518	XP_023103989.1	XP_025771997.1
OG0015519	XP_023103990.1	XP_025778569.1
OG0015520	XP_023103996.1	XP_025771704.1
OG0015521	XP_023104005.1	XP_025778752.1
OG0015522	XP_023104039.1	XP_025778541.1
OG0015523	XP_023104040.1	XP_025778258.1
OG0015524	XP_023104041.1	XP_025778314.1
OG0015525	XP_023104052.1	XP_025778706.1
OG0015526	XP_023104066.1	XP_025771705.1
OG0015527	XP_023104073.1	XP_025778372.1
OG0015528	XP_023104074.1	XP_025778822.1
OG0015529	XP_023104083.1	XP_025778747.1
OG0015530	XP_023104085.1	XP_025771708.1
OG0015531	XP_023104092.1	XP_025771707.1
OG0015532	XP_023104096.1	XP_025771872.1
OG0015533	XP_023104100.1	XP_025778319.1
OG0015534	XP_023104111.1	XP_025778769.1
OG0015535	XP_023104116.1	XP_025778738.1
OG0015536	XP_023104168.1	XP_025778318.1
OG0015537	XP_023104170.1	XP_025778720.1
OG0015538	XP_023104177.1	XP_025778761.1
OG0015539	XP_023104181.1	XP_025778726.1
OG0015540	XP_023104182.1	XP_025778670.1
OG0015541	XP_023104184.1	XP_025771712.1
OG0015542	XP_023104188.1	XP_025778502.1
OG0015543	XP_023104199.1	XP_025778732.1
OG0015544	XP_023104207.1	XP_025778300.1
OG0015545	XP_023104210.1	XP_025778813.1
OG0015546	XP_023104211.1	XP_025778363.1
OG0015547	XP_023104223.1	XP_025778751.1
OG0015548	XP_023104232.1	XP_025778459.1
OG0015549	XP_023104238.1	XP_025778733.1
OG0015550	XP_023104260.1	XP_025778792.1
OG0015551	XP_023104261.1	XP_025778308.1
OG0015552	XP_023104272.1	XP_025778687.1
OG0015553	XP_023104278.1	XP_025778735.1
OG0015554	XP_023104280.1	XP_025778299.1
OG0015555	XP_023104283.1	XP_025778636.1
OG0015556	XP_023104284.1	XP_025778361.1
OG0015557	XP_023104306.1	XP_025778674.1
OG0015558	XP_023104320.1	XP_025778685.1
OG0015559	XP_023104326.1	XP_025778831.1
OG0015560	XP_023104342.1	XP_025778794.1
OG0015561	XP_023104355.1	XP_025778262.1
OG0015562	XP_023104369.1	XP_025778357.1
OG0015563	XP_023104375.1	XP_025778797.1
OG0015564	XP_023104380.1	XP_025772246.1
OG0015565	XP_023104408.1	XP_025778758.1
OG0015566	XP_023104414.1	XP_025778353.1
OG0015567	XP_023104417.1	XP_025778712.1
OG0015568	XP_023104418.1	XP_025778494.1
OG0015569	XP_023104426.1	XP_025778834.1
OG0015570	XP_023104437.1	XP_025778360.1
OG0015571	XP_023104438.1	XP_025778773.1
OG0015572	XP_023104445.1	XP_025778701.1
OG0015573	XP_023104457.1	XP_025778676.1
OG0015574	XP_023104468.1	XP_025778753.1
OG0015575	XP_023104469.1	XP_025778714.1
OG0015576	XP_023104470.1	XP_025772359.1
OG0015577	XP_023104478.1	XP_025778410.1
OG0015578	XP_023104495.1	XP_025778724.1
OG0015579	XP_023104497.1	XP_025778364.1
OG0015580	XP_023104504.1	XP_025778777.1
OG0015581	XP_023104530.1	XP_025778510.1
OG0015582	XP_023104539.1	XP_025778324.1
OG0015583	XP_023104546.1	XP_025778355.1
OG0015584	XP_023104548.1	XP_025778350.1
OG0015585	XP_023104565.1	XP_025790498.1
OG0015586	XP_023104572.1	XP_025790334.1
OG0015587	XP_023104573.1	XP_025790138.1
OG0015588	XP_023104593.1	XP_025790529.1
OG0015589	XP_023104594.1	XP_025790531.1
OG0015590	XP_023104600.1	XP_025789530.1
OG0015591	XP_023104601.1	XP_025790082.1
OG0015592	XP_023104602.1	XP_025790160.1
OG0015593	XP_023104611.1	XP_025790480.1
OG0015594	XP_023104628.1	XP_025789851.1
OG0015595	XP_023104631.1	XP_025789852.1
OG0015596	XP_023104641.1	XP_025789692.1
OG0015597	XP_023104642.1	XP_025790235.1
OG0015598	XP_023104644.1	XP_025790236.1
OG0015599	XP_023104651.1	XP_025789515.1
OG0015600	XP_023104658.1	XP_025789882.1
OG0015601	XP_023104668.1	XP_025790386.1
OG0015602	XP_023104676.1	XP_025789577.1
OG0015603	XP_023104695.1	XP_025789917.1
OG0015604	XP_023104698.1	XP_025790369.1
OG0015605	XP_023104700.1	XP_025789695.1
OG0015606	XP_023104709.1	XP_025790170.1
OG0015607	XP_023104710.1	XP_025789481.1
OG0015608	XP_023104713.1	XP_025790021.1
OG0015609	XP_023104715.1	XP_025790211.1
OG0015610	XP_023104718.1	XP_025789903.1
OG0015611	XP_023104724.1	XP_025790294.1
OG0015612	XP_023104725.1	XP_025790331.1
OG0015613	XP_023104729.1	XP_025789608.1
OG0015614	XP_023104736.1	XP_025773170.1
OG0015615	XP_023104740.1	XP_025789561.1
OG0015616	XP_023104741.1	XP_025789558.1
OG0015617	XP_023104745.1	XP_025789549.1
OG0015618	XP_023104748.1	XP_025789521.1
OG0015619	XP_023104749.1	XP_025789520.1
OG0015620	XP_023104752.1	XP_025778847.1
OG0015621	XP_023104758.1	XP_025790017.1
OG0015622	XP_023104760.1	XP_025790009.1
OG0015623	XP_023104765.1	XP_025790157.1
OG0015624	XP_023104768.1	XP_025790368.1
OG0015625	XP_023104775.1	XP_025790104.1
OG0015626	XP_023104776.1	XP_025789814.1
OG0015627	XP_023104777.1	XP_025789813.1
OG0015628	XP_023104789.1	XP_025790095.1
OG0015629	XP_023104794.1	XP_025790335.1
OG0015630	XP_023104803.1	XP_025789629.1
OG0015631	XP_023104807.1	XP_025790321.1
OG0015632	XP_023104808.1	XP_025790189.1
OG0015633	XP_023104827.1	XP_025789810.1
OG0015634	XP_023104847.1	XP_025787261.1
OG0015635	XP_023104850.1	XP_025790390.1
OG0015636	XP_023104855.1	XP_025789950.1
OG0015637	XP_023104856.1	XP_025790405.1
OG0015638	XP_023104857.1	XP_025789836.1
OG0015639	XP_023104866.1	XP_025790118.1
OG0015640	XP_023104867.1	XP_025790188.1
OG0015641	XP_023104876.1	XP_025790509.1
OG0015642	XP_023104881.1	XP_025790203.1
OG0015643	XP_023104884.1	XP_025789738.1
OG0015644	XP_023104888.1	XP_025790128.1
OG0015645	XP_023104898.1	XP_025771734.1
OG0015646	XP_023104899.1	XP_025789933.1
OG0015647	XP_023104900.1	XP_025789934.1
OG0015648	XP_023104904.1	XP_025790042.1
OG0015649	XP_023104907.1	XP_025789573.1
OG0015650	XP_023104912.1	XP_025790026.1
OG0015651	XP_023104916.1	XP_025790495.1
OG0015652	XP_023104935.1	XP_025779866.1
OG0015653	XP_023104940.1	XP_025789640.1
OG0015654	XP_023104941.1	XP_025772302.1
OG0015655	XP_023104945.1	XP_025790409.1
OG0015656	XP_023104948.1	XP_025790287.1
OG0015657	XP_023104971.1	XP_025790364.1
OG0015658	XP_023104972.1	XP_025790205.1
OG0015659	XP_023104974.1	XP_025790436.1
OG0015660	XP_023104975.1	XP_025790467.1
OG0015661	XP_023104976.1	XP_025779867.1
OG0015662	XP_023104977.1	XP_025790191.1
OG0015663	XP_023104998.1	XP_025790198.1
OG0015664	XP_023104999.1	XP_025790260.1
OG0015665	XP_023105010.1	XP_025789982.1
OG0015666	XP_023105012.1	XP_025789912.1
OG0015667	XP_023105013.1	XP_025771775.1
OG0015668	XP_023105015.1	XP_025790103.1
OG0015669	XP_023105020.1	XP_025789550.1
OG0015670	XP_023105024.1	XP_025790439.1
OG0015671	XP_023105026.1	XP_025790049.1
OG0015672	XP_023105033.1	XP_025790038.1
OG0015673	XP_023105038.1	XP_025772277.1
OG0015674	XP_023105058.1	XP_025790004.1
OG0015675	XP_023105059.1	XP_025789486.1
OG0015676	XP_023105075.1	XP_025789626.1
OG0015677	XP_023105076.1	XP_025789862.1
OG0015678	XP_023105081.1	XP_025790329.1
OG0015679	XP_023105100.1	XP_025790177.1
OG0015680	XP_023105102.1	XP_025790355.1
OG0015681	XP_023105121.1	XP_025790076.1
OG0015682	XP_023105126.1	XP_025790383.1
OG0015683	XP_023105131.1	XP_025789696.1
OG0015684	XP_023105135.1	XP_025790059.1
OG0015685	XP_023105137.1	XP_025789554.1
OG0015686	XP_023105141.1	XP_025790223.1
OG0015687	XP_023105142.1	XP_025790489.1
OG0015688	XP_023105153.1	XP_025789754.1
OG0015689	XP_023105157.1	XP_025789691.1
OG0015690	XP_023105164.1	XP_025790326.1
OG0015691	XP_023105181.1	XP_025790452.1
OG0015692	XP_023105191.1	XP_025790502.1
OG0015693	XP_023105192.1	XP_025790491.1
OG0015694	XP_023105194.1	XP_025790438.1
OG0015695	XP_023105195.1	XP_025772247.1
OG0015696	XP_023105222.1	XP_025789643.1
OG0015697	XP_023105224.1	XP_025790398.1
OG0015698	XP_023105226.1	XP_025789632.1
OG0015699	XP_023105232.1	XP_025771976.1
OG0015700	XP_023105247.1	XP_025790226.1
OG0015701	XP_023105254.1	XP_025780183.1
OG0015702	XP_023105280.1	XP_025790451.1
OG0015703	XP_023105282.1	XP_025770265.1
OG0015704	XP_023105289.1	XP_025789928.1
OG0015705	XP_023105302.1	XP_025790284.1
OG0015706	XP_023105323.1	XP_025772338.1
OG0015707	XP_023105341.1	XP_025787941.1
OG0015708	XP_023105374.1	XP_025771979.1
OG0015709	XP_023105401.1	XP_025782518.1
OG0015710	XP_023105407.1	XP_025790740.1
OG0015711	XP_023105409.1	XP_025769400.1
OG0015712	XP_023105413.1	XP_025769233.1
OG0015713	XP_023105415.1	XP_025783944.1
OG0015714	XP_023105419.1	XP_025784371.1
OG0015715	XP_023105422.1	XP_025784057.1
OG0015716	XP_023105452.1	XP_025786971.1
OG0015717	XP_023105455.1	XP_025787369.1
OG0015718	XP_023105460.1	XP_025787340.1
OG0015719	XP_023105466.1	XP_025773176.1
OG0015720	XP_023105491.1	XP_025768570.1
OG0015721	XP_023105492.1	XP_025782042.1
OG0015722	XP_023105498.1	XP_025771055.1
OG0015723	XP_023105499.1	XP_025773168.1
OG0015724	XP_023105514.1	XP_025785022.1
OG0015725	XP_023105567.1	XP_025771754.1
OG0015726	XP_023105573.1	XP_025779019.1
OG0015727	XP_023105617.1	XP_025771757.1
OG0015728	XP_023105628.1	XP_025771761.1
OG0015729	XP_023105635.1	XP_025771907.1
OG0015730	XP_023105636.1	XP_025780683.1
OG0015731	XP_023105668.1	XP_025771763.1
OG0015732	XP_023105678.1	XP_025771767.1
OG0015733	XP_023105684.1	XP_025771768.1
OG0015734	XP_023105706.1	XP_025772385.1
OG0015735	XP_023105710.1	XP_025771871.1
OG0015736	XP_023105726.1	XP_025776769.1
OG0015737	XP_023105733.1	XP_025777573.1
OG0015738	XP_023105735.1	XP_025776613.1
OG0015739	XP_023105746.1	XP_025776866.1
OG0015740	XP_023105752.1	XP_025776983.1
OG0015741	XP_023105765.1	XP_025777414.1
OG0015742	XP_023105775.1	XP_025777448.1
OG0015743	XP_023105794.1	XP_025777067.1
OG0015744	XP_023105795.1	XP_025780237.1
OG0015745	XP_023105799.1	XP_025777502.1
OG0015746	XP_023105805.1	XP_025778303.1
OG0015747	XP_023105814.1	XP_025778492.1
OG0015748	XP_023105815.1	XP_025778342.1
OG0015749	XP_023105819.1	XP_025777658.1
OG0015750	XP_023105831.1	XP_025777731.1
OG0015751	XP_023105832.1	XP_025780641.1
OG0015752	XP_023105833.1	XP_025779870.1
OG0015753	XP_023105837.1	XP_025777748.1
OG0015754	XP_023105841.1	XP_025776658.1
OG0015755	XP_023105844.1	XP_025778327.1
OG0015756	XP_023105855.1	XP_025777160.1
OG0015757	XP_023105870.1	XP_025778979.1
OG0015758	XP_023105895.1	XP_025779167.1
OG0015759	XP_023105910.1	XP_025779139.1
OG0015760	XP_023105911.1	XP_025778825.1
OG0015761	XP_023105912.1	XP_025778818.1
OG0015762	XP_023105913.1	XP_025778804.1
OG0015763	XP_023105948.1	XP_025778737.1
OG0015764	XP_023105960.1	XP_025785552.1
OG0015765	XP_023105966.1	XP_025785432.1
OG0015766	XP_023105967.1	XP_025780307.1
OG0015767	XP_023105973.1	XP_025785563.1
OG0015768	XP_023105982.1	XP_025780207.1
OG0015769	XP_023105997.1	XP_025779857.1
OG0015770	XP_023106020.1	XP_025785582.1
OG0015771	XP_023106028.1	XP_025785641.1
OG0015772	XP_023106032.1	XP_025785588.1
OG0015773	XP_023106067.1	XP_025785600.1
OG0015774	XP_023106075.1	XP_025785349.1
OG0015775	XP_023106076.1	XP_025785337.1
OG0015776	XP_023106078.1	XP_025785315.1
OG0015777	XP_023106080.1	XP_025785561.1
OG0015778	XP_023106083.1	XP_025779891.1
OG0015779	XP_023106084.1	XP_025785419.1
OG0015780	XP_023106090.1	XP_025779853.1
OG0015781	XP_023106093.1	XP_025785506.1
OG0015782	XP_023106095.1	XP_025785529.1
OG0015783	XP_023106108.1	XP_025785063.1
OG0015784	XP_023106109.1	XP_025785064.1
OG0015785	XP_023106112.1	XP_025785571.1
OG0015786	XP_023106115.1	XP_025785573.1
OG0015787	XP_023106117.1	XP_025779852.1
OG0015788	XP_023106128.1	XP_025779860.1
OG0015789	XP_023106135.1	XP_025779502.1
OG0015790	XP_023106137.1	XP_025781762.1
OG0015791	XP_023106139.1	XP_025785410.1
OG0015792	XP_023106140.1	XP_025785411.1
OG0015793	XP_023106170.1	XP_025785074.1
OG0015794	XP_023106185.1	XP_025785075.1
OG0015795	XP_023106188.1	XP_025785475.1
OG0015796	XP_023106194.1	XP_025785815.1
OG0015797	XP_023106197.1	XP_025785499.1
OG0015798	XP_023106203.1	XP_025785076.1
OG0015799	XP_023106205.1	XP_025785528.1
OG0015800	XP_023106209.1	XP_025785401.1
OG0015801	XP_023106210.1	XP_025785656.1
OG0015802	XP_023106211.1	XP_025785766.1
OG0015803	XP_023106215.1	XP_025785215.1
OG0015804	XP_023106221.1	XP_025785649.1
OG0015805	XP_023106223.1	XP_025785645.1
OG0015806	XP_023106225.1	XP_025785703.1
OG0015807	XP_023106226.1	XP_025785519.1
OG0015808	XP_023106230.1	XP_025785082.1
OG0015809	XP_023106234.1	XP_025785086.1
OG0015810	XP_023106242.1	XP_025785677.1
OG0015811	XP_023106246.1	XP_025785688.1
OG0015812	XP_023106254.1	XP_025785092.1
OG0015813	XP_023106262.1	XP_025779850.1
OG0015814	XP_023106267.1	XP_025779849.1
OG0015815	XP_023106282.1	XP_025785480.1
OG0015816	XP_023106283.1	XP_025785097.1
OG0015817	XP_023106284.1	XP_025785464.1
OG0015818	XP_023106286.1	XP_025779847.1
OG0015819	XP_023106292.1	XP_025785100.1
OG0015820	XP_023106295.1	XP_025785366.1
OG0015821	XP_023106296.1	XP_025785742.1
OG0015822	XP_023106299.1	XP_025785736.1
OG0015823	XP_023106331.1	XP_025785478.1
OG0015824	XP_023106338.1	XP_025785380.1
OG0015825	XP_023106340.1	XP_025785111.1
OG0015826	XP_023106342.1	XP_025785113.1
OG0015827	XP_023106352.1	XP_025785118.1
OG0015828	XP_023106353.1	XP_025779845.1
OG0015829	XP_023106358.1	XP_025785764.1
OG0015830	XP_023106374.1	XP_025785128.1
OG0015831	XP_023106375.1	XP_025785131.1
OG0015832	XP_023106385.1	XP_025785134.1
OG0015833	XP_023106390.1	XP_025785137.1
OG0015834	XP_023106391.1	XP_025785477.1
OG0015835	XP_023106397.1	XP_025785304.1
OG0015836	XP_023106406.1	XP_025785514.1
OG0015837	XP_023106407.1	XP_025785676.1
OG0015838	XP_023106420.1	XP_025785398.1
OG0015839	XP_023106422.1	XP_025785825.1
OG0015840	XP_023106434.1	XP_025785153.1
OG0015841	XP_023106442.1	XP_025785156.1
OG0015842	XP_023106445.1	XP_025785542.1
OG0015843	XP_023106447.1	XP_025785532.1
OG0015844	XP_023106454.1	XP_025785824.1
OG0015845	XP_023106456.1	XP_025785168.1
OG0015846	XP_023106460.1	XP_025785169.1
OG0015847	XP_023106461.1	XP_025785170.1
OG0015848	XP_023106462.1	XP_025780105.1
OG0015849	XP_023106463.1	XP_025785171.1
OG0015850	XP_023106467.1	XP_025785172.1
OG0015851	XP_023106468.1	XP_025785754.1
OG0015852	XP_023106483.1	XP_025785179.1
OG0015853	XP_023106485.1	XP_025779841.1
OG0015854	XP_023106488.1	XP_025785180.1
OG0015855	XP_023106491.1	XP_025785339.1
OG0015856	XP_023106505.1	XP_025785190.1
OG0015857	XP_023106519.1	XP_025785196.1
OG0015858	XP_023106536.1	XP_025785198.1
OG0015859	XP_023106544.1	XP_025785425.1
OG0015860	XP_023106577.1	XP_025785208.1
OG0015861	XP_023106587.1	XP_025785840.1
OG0015862	XP_023106646.1	XP_025772161.1
OG0015863	XP_023106652.1	XP_025772356.1
OG0015864	XP_023106681.1	XP_025788462.1
OG0015865	XP_023106684.1	XP_025788178.1
OG0015866	XP_023106686.1	XP_025788300.1
OG0015867	XP_023106687.1	XP_025780591.1
OG0015868	XP_023106689.1	XP_025787550.1
OG0015869	XP_023106692.1	XP_025787899.1
OG0015870	XP_023106701.1	XP_025787856.1
OG0015871	XP_023106703.1	XP_025787857.1
OG0015872	XP_023106712.1	XP_025787874.1
OG0015873	XP_023106777.1	XP_025788040.1
OG0015874	XP_023106779.1	XP_025787896.1
OG0015875	XP_023106799.1	XP_025787901.1
OG0015876	XP_023106800.1	XP_025787903.1
OG0015877	XP_023106801.1	XP_025788043.1
OG0015878	XP_023106802.1	XP_025787906.1
OG0015879	XP_023106804.1	XP_025787908.1
OG0015880	XP_023106814.1	XP_025787912.1
OG0015881	XP_023106817.1	XP_025787919.1
OG0015882	XP_023106825.1	XP_025787923.1
OG0015883	XP_023106832.1	XP_025787927.1
OG0015884	XP_023106837.1	XP_025787928.1
OG0015885	XP_023106838.1	XP_025787801.1
OG0015886	XP_023106844.1	XP_025787934.1
OG0015887	XP_023106848.1	XP_025779836.1
OG0015888	XP_023106853.1	XP_025787945.1
OG0015889	XP_023106871.1	XP_025787962.1
OG0015890	XP_023106875.1	XP_025787926.1
OG0015891	XP_023106878.1	XP_025788196.1
OG0015892	XP_023106884.1	XP_025787970.1
OG0015893	XP_023106887.1	XP_025788102.1
OG0015894	XP_023106901.1	XP_025787972.1
OG0015895	XP_023106919.1	XP_025780060.1
OG0015896	XP_023106924.1	XP_025787983.1
OG0015897	XP_023106928.1	XP_025787982.1
OG0015898	XP_023106930.1	XP_025779831.1
OG0015899	XP_023106932.1	XP_025787981.1
OG0015900	XP_023106933.1	XP_025779419.1
OG0015901	XP_023106942.1	XP_025788000.1
OG0015902	XP_023106953.1	XP_025788016.1
OG0015903	XP_023106965.1	XP_025788401.1
OG0015904	XP_023106966.1	XP_025788404.1
OG0015905	XP_023106967.1	XP_025788406.1
OG0015906	XP_023106968.1	XP_025788408.1
OG0015907	XP_023106969.1	XP_025788362.1
OG0015908	XP_023106974.1	XP_025788414.1
OG0015909	XP_023106981.1	XP_025780741.1
OG0015910	XP_023106994.1	XP_025780879.1
OG0015911	XP_023106998.1	XP_025787993.1
OG0015912	XP_023107017.1	XP_025788424.1
OG0015913	XP_023107021.1	XP_025788427.1
OG0015914	XP_023107023.1	XP_025788428.1
OG0015915	XP_023107025.1	XP_025788430.1
OG0015916	XP_023107033.1	XP_025780863.1
OG0015917	XP_023107045.1	XP_025788151.1
OG0015918	XP_023107051.1	XP_025787500.1
OG0015919	XP_023107057.1	XP_025787842.1
OG0015920	XP_023107060.1	XP_025788096.1
OG0015921	XP_023107069.1	XP_025788449.1
OG0015922	XP_023107070.1	XP_025788448.1
OG0015923	XP_023107074.1	XP_025788072.1
